,gadget Name,gadget Material,gadget Tickets,gadget: Total Tickets,gadget Odds (% chance),card_material Name,card_material Material,card_material Tickets,card_material: Total Tickets,card_material Odds (% chance),card_shield Name,card_shield Material,card_shield Tickets,card_shield: Total Tickets,card_shield Odds (% chance),card_bit Name,card_bit Material,card_bit Tickets,card_bit: Total Tickets,card_bit Odds (% chance),card_drift Name,card_drift Material,card_drift Tickets,card_drift: Total Tickets,card_drift Odds (% chance),card_mana Name,card_mana Material,card_mana Tickets,card_mana: Total Tickets,card_mana Odds (% chance),card_ingot Name,card_ingot Material,card_ingot Tickets,card_ingot: Total Tickets,card_ingot Odds (% chance),dragon_style Name,dragon_style Material,dragon_style Tickets,dragon_style: Total Tickets,dragon_style Odds (% chance),dragon_body Name,dragon_body Material,dragon_body Tickets,dragon_body: Total Tickets,dragon_body Odds (% chance),dragon_wings Name,dragon_wings Material,dragon_wings Tickets,dragon_wings: Total Tickets,dragon_wings Odds (% chance),dragon_eyes Name,dragon_eyes Material,dragon_eyes Tickets,dragon_eyes: Total Tickets,dragon_eyes Odds (% chance),dragon_all_horns Name,dragon_all_horns Material,dragon_all_horns Tickets,dragon_all_horns: Total Tickets,dragon_all_horns Odds (% chance),music Name,music Material,music Tickets,music: Total Tickets,music Odds (% chance)
Variant 91,platinum_token Variant 91,Moneda platino,50,100,50,platinum Variant 91,Platinium Card,50,100,50,kevlar Variant 91,Front Card KEVLAR,15,100,15,720 Variant 91,Bit,30,100,30,48 Variant 91,drift,80,100,80,3 Variant 91,Mana,80,100,80,4 Variant 91,ingot,60,100,60,sovereign Variant 91,Gold Crown Sov1.001,75,1000,8,mystic_purple Variant 91,Cuerpo Morado,14,100,14,ocean_blue Variant 91,Material.001,17,100,17,wasp_yellow Variant 91,Ojos verde claro,25,100,25,bone Variant 91,Huesos blancos,70,100,70,none Variant 91,No Material,99,100,99
Variant 92,titanium_token Variant 92,Material.016,15,100,15,gold Variant 92,Middle Card Black,30,100,30,emerald Variant 92,Front Card Colorful,30,100,30,720 Variant 92,Bit,30,100,30,48 Variant 92,drift,80,100,80,9 Variant 92,Mana,5,100,5,4 Variant 92,ingot,60,100,60,wild Variant 92,No Material,900,1000,90,mystic_purple Variant 92,Cuerpo Morado,14,100,14,sunny_yellow Variant 92,Material.002,17,100,17,hornet_brown Variant 92,Ojos sauron,40,100,40,golden Variant 92,Puas oro,25,100,25,none Variant 92,No Material,99,100,99
Variant 93,platinum_token Variant 93,Moneda platino,50,100,50,titanium Variant 93,Titanium Card,20,100,20,amethyst Variant 93,Front Card Purple,25,100,25,720 Variant 93,Bit,30,100,30,48 Variant 93,drift,80,100,80,3 Variant 93,Mana,80,100,80,4 Variant 93,ingot,60,100,60,wild Variant 93,No Material,900,1000,90,firing_red Variant 93,Cuerpo rojo,16,100,16,sunny_yellow Variant 93,Material.002,17,100,17,hornet_brown Variant 93,Ojos sauron,40,100,40,golden Variant 93,Puas oro,25,100,25,none Variant 93,No Material,99,100,99
Variant 94,platinum_token Variant 94,Moneda platino,50,100,50,gold Variant 94,Middle Card Black,30,100,30,kevlar Variant 94,Front Card KEVLAR,15,100,15,576 Variant 94,Bit,50,100,50,48 Variant 94,drift,80,100,80,3 Variant 94,Mana,80,100,80,4 Variant 94,ingot,60,100,60,wild Variant 94,No Material,900,1000,90,peaceful_green Variant 94,Cuerpo verde,14,100,14,party_orange Variant 94,Material.005,17,100,17,hornet_brown Variant 94,Ojos sauron,40,100,40,bone Variant 94,Huesos blancos,70,100,70,none Variant 94,No Material,99,100,99
Variant 95,titanium_token Variant 95,Material.016,15,100,15,platinum Variant 95,Platinium Card,50,100,50,emerald Variant 95,Front Card Colorful,30,100,30,720 Variant 95,Bit,30,100,30,72 Variant 95,drift,5,100,5,3 Variant 95,Mana,80,100,80,4 Variant 95,ingot,60,100,60,wild Variant 95,No Material,900,1000,90,mystic_purple Variant 95,Cuerpo Morado,14,100,14,ocean_blue Variant 95,Material.001,17,100,17,shimmer_turquoise Variant 95,Ojos turquesa,10,100,10,bone Variant 95,Huesos blancos,70,100,70,none Variant 95,No Material,99,100,99
Variant 96,gold_token Variant 96,Moneda oro,35,100,35,platinum Variant 96,Platinium Card,50,100,50,kevlar Variant 96,Front Card KEVLAR,15,100,15,720 Variant 96,Bit,30,100,30,48 Variant 96,drift,80,100,80,3 Variant 96,Mana,80,100,80,4 Variant 96,ingot,60,100,60,sovereign Variant 96,Gold Crown Sov1.001,75,1000,8,peaceful_green Variant 96,Cuerpo verde,14,100,14,sunny_yellow Variant 96,Material.002,17,100,17,wasp_yellow Variant 96,Ojos verde claro,25,100,25,bone Variant 96,Huesos blancos,70,100,70,none Variant 96,No Material,99,100,99
Variant 97,gold_token Variant 97,Moneda oro,35,100,35,platinum Variant 97,Platinium Card,50,100,50,emerald Variant 97,Front Card Colorful,30,100,30,576 Variant 97,Bit,50,100,50,48 Variant 97,drift,80,100,80,3 Variant 97,Mana,80,100,80,4 Variant 97,ingot,60,100,60,wild Variant 97,No Material,900,1000,90,earthy_orange Variant 97,Cuerpo amarillo,14,100,14,magic_purple Variant 97,Material.004,17,100,17,firefly_lilac Variant 97,Ojos rosados,20,100,20,bone Variant 97,Huesos blancos,70,100,70,none Variant 97,No Material,99,100,99
Variant 98,platinum_token Variant 98,Moneda platino,50,100,50,gold Variant 98,Middle Card Black,30,100,30,emerald Variant 98,Front Card Colorful,30,100,30,576 Variant 98,Bit,50,100,50,48 Variant 98,drift,80,100,80,6 Variant 98,Mana,15,100,15,5 Variant 98,ingot,33,100,33,wild Variant 98,No Material,900,1000,90,exotic_turquoise Variant 98,Cuerpo turquesa,14,100,14,ocean_blue Variant 98,Material.001,17,100,17,hornet_brown Variant 98,Ojos sauron,40,100,40,golden Variant 98,Puas oro,25,100,25,none Variant 98,No Material,99,100,99
Variant 99,titanium_token Variant 99,Material.016,15,100,15,platinum Variant 99,Platinium Card,50,100,50,emerald Variant 99,Front Card Colorful,30,100,30,720 Variant 99,Bit,30,100,30,48 Variant 99,drift,80,100,80,3 Variant 99,Mana,80,100,80,4 Variant 99,ingot,60,100,60,wild Variant 99,No Material,900,1000,90,tangle_dark Variant 99,Cuerpo negro,14,100,14,sunny_yellow Variant 99,Material.002,17,100,17,hornet_brown Variant 99,Ojos sauron,40,100,40,bone Variant 99,Huesos blancos,70,100,70,none Variant 99,No Material,99,100,99
Variant 100,gold_token Variant 100,Moneda oro,35,100,35,titanium Variant 100,Titanium Card,20,100,20,kevlar Variant 100,Front Card KEVLAR,15,100,15,576 Variant 100,Bit,50,100,50,48 Variant 100,drift,80,100,80,6 Variant 100,Mana,15,100,15,5 Variant 100,ingot,33,100,33,sovereign Variant 100,Gold Crown Sov1.001,75,1000,8,peaceful_green Variant 100,Cuerpo verde,14,100,14,sunny_yellow Variant 100,Material.002,17,100,17,wasp_yellow Variant 100,Ojos verde claro,25,100,25,bone Variant 100,Huesos blancos,70,100,70,none Variant 100,No Material,99,100,99
Variant 101,platinum_token Variant 101,Moneda platino,50,100,50,platinum Variant 101,Platinium Card,50,100,50,emerald Variant 101,Front Card Colorful,30,100,30,576 Variant 101,Bit,50,100,50,48 Variant 101,drift,80,100,80,3 Variant 101,Mana,80,100,80,4 Variant 101,ingot,60,100,60,sovereign Variant 101,Gold Crown Sov1.001,75,1000,8,mystic_purple Variant 101,Cuerpo Morado,14,100,14,grosbeak_green Variant 101,Material.003,5,100,5,shimmer_turquoise Variant 101,Ojos turquesa,10,100,10,rainbow Variant 101,Cuernos arcoiris,5,100,5,none Variant 101,No Material,99,100,99
Variant 102,gold_token Variant 102,Moneda oro,35,100,35,gold Variant 102,Middle Card Black,30,100,30,sapphire Variant 102,Front Card NAVY,20,100,20,720 Variant 102,Bit,30,100,30,48 Variant 102,drift,80,100,80,6 Variant 102,Mana,15,100,15,8 Variant 102,ingot,4,100,4,wild Variant 102,No Material,900,1000,90,firing_red Variant 102,Cuerpo rojo,16,100,16,party_orange Variant 102,Material.005,17,100,17,wasp_yellow Variant 102,Ojos verde claro,25,100,25,bone Variant 102,Huesos blancos,70,100,70,none Variant 102,No Material,99,100,99
Variant 103,platinum_token Variant 103,Moneda platino,50,100,50,gold Variant 103,Middle Card Black,30,100,30,sapphire Variant 103,Front Card NAVY,20,100,20,720 Variant 103,Bit,30,100,30,48 Variant 103,drift,80,100,80,3 Variant 103,Mana,80,100,80,5 Variant 103,ingot,33,100,33,wild Variant 103,No Material,900,1000,90,firing_red Variant 103,Cuerpo rojo,16,100,16,floyd_pink Variant 103,Alas rosadas,17,100,17,wasp_yellow Variant 103,Ojos verde claro,25,100,25,bone Variant 103,Huesos blancos,70,100,70,none Variant 103,No Material,99,100,99
Variant 104,platinum_token Variant 104,Moneda platino,50,100,50,platinum Variant 104,Platinium Card,50,100,50,emerald Variant 104,Front Card Colorful,30,100,30,576 Variant 104,Bit,50,100,50,48 Variant 104,drift,80,100,80,3 Variant 104,Mana,80,100,80,4 Variant 104,ingot,60,100,60,wild Variant 104,No Material,900,1000,90,firing_red Variant 104,Cuerpo rojo,16,100,16,ocean_blue Variant 104,Material.001,17,100,17,wasp_yellow Variant 104,Ojos verde claro,25,100,25,bone Variant 104,Huesos blancos,70,100,70,none Variant 104,No Material,99,100,99
Variant 105,gold_token Variant 105,Moneda oro,35,100,35,platinum Variant 105,Platinium Card,50,100,50,amethyst Variant 105,Front Card Purple,25,100,25,864 Variant 105,Bit,20,100,20,60 Variant 105,drift,15,100,15,3 Variant 105,Mana,80,100,80,5 Variant 105,ingot,33,100,33,wild Variant 105,No Material,900,1000,90,firing_red Variant 105,Cuerpo rojo,16,100,16,floyd_pink Variant 105,Alas rosadas,17,100,17,hornet_brown Variant 105,Ojos sauron,40,100,40,bone Variant 105,Huesos blancos,70,100,70,none Variant 105,No Material,99,100,99
Variant 106,platinum_token Variant 106,Moneda platino,50,100,50,gold Variant 106,Middle Card Black,30,100,30,kevlar Variant 106,Front Card KEVLAR,15,100,15,720 Variant 106,Bit,30,100,30,48 Variant 106,drift,80,100,80,6 Variant 106,Mana,15,100,15,4 Variant 106,ingot,60,100,60,wild Variant 106,No Material,900,1000,90,mystic_purple Variant 106,Cuerpo Morado,14,100,14,sunny_yellow Variant 106,Material.002,17,100,17,wasp_yellow Variant 106,Ojos verde claro,25,100,25,bone Variant 106,Huesos blancos,70,100,70,none Variant 106,No Material,99,100,99
Variant 107,platinum_token Variant 107,Moneda platino,50,100,50,platinum Variant 107,Platinium Card,50,100,50,prism Variant 107,Front Card Rainbow,10,100,10,864 Variant 107,Bit,20,100,20,48 Variant 107,drift,80,100,80,3 Variant 107,Mana,80,100,80,8 Variant 107,ingot,4,100,4,wild Variant 107,No Material,900,1000,90,peaceful_green Variant 107,Cuerpo verde,14,100,14,floyd_pink Variant 107,Alas rosadas,17,100,17,wasp_yellow Variant 107,Ojos verde claro,25,100,25,bone Variant 107,Huesos blancos,70,100,70,none Variant 107,No Material,99,100,99
Variant 108,gold_token Variant 108,Moneda oro,35,100,35,platinum Variant 108,Platinium Card,50,100,50,sapphire Variant 108,Front Card NAVY,20,100,20,720 Variant 108,Bit,30,100,30,48 Variant 108,drift,80,100,80,3 Variant 108,Mana,80,100,80,4 Variant 108,ingot,60,100,60,wild Variant 108,No Material,900,1000,90,exotic_turquoise Variant 108,Cuerpo turquesa,14,100,14,ocean_blue Variant 108,Material.001,17,100,17,firefly_lilac Variant 108,Ojos rosados,20,100,20,golden Variant 108,Puas oro,25,100,25,none Variant 108,No Material,99,100,99
Variant 109,gold_token Variant 109,Moneda oro,35,100,35,gold Variant 109,Middle Card Black,30,100,30,sapphire Variant 109,Front Card NAVY,20,100,20,864 Variant 109,Bit,20,100,20,48 Variant 109,drift,80,100,80,3 Variant 109,Mana,80,100,80,4 Variant 109,ingot,60,100,60,wild Variant 109,No Material,900,1000,90,firing_red Variant 109,Cuerpo rojo,16,100,16,sunny_yellow Variant 109,Material.002,17,100,17,hornet_brown Variant 109,Ojos sauron,40,100,40,bone Variant 109,Huesos blancos,70,100,70,none Variant 109,No Material,99,100,99
Variant 110,platinum_token Variant 110,Moneda platino,50,100,50,titanium Variant 110,Titanium Card,20,100,20,amethyst Variant 110,Front Card Purple,25,100,25,576 Variant 110,Bit,50,100,50,48 Variant 110,drift,80,100,80,3 Variant 110,Mana,80,100,80,8 Variant 110,ingot,4,100,4,wild Variant 110,No Material,900,1000,90,tangle_dark Variant 110,Cuerpo negro,14,100,14,magic_purple Variant 110,Material.004,17,100,17,wasp_yellow Variant 110,Ojos verde claro,25,100,25,bone Variant 110,Huesos blancos,70,100,70,none Variant 110,No Material,99,100,99
Variant 111,gold_token Variant 111,Moneda oro,35,100,35,titanium Variant 111,Titanium Card,20,100,20,sapphire Variant 111,Front Card NAVY,20,100,20,576 Variant 111,Bit,50,100,50,48 Variant 111,drift,80,100,80,3 Variant 111,Mana,80,100,80,5 Variant 111,ingot,33,100,33,sovereign Variant 111,Gold Crown Sov1.001,75,1000,8,peaceful_green Variant 111,Cuerpo verde,14,100,14,magic_purple Variant 111,Material.004,17,100,17,hornet_brown Variant 111,Ojos sauron,40,100,40,golden Variant 111,Puas oro,25,100,25,none Variant 111,No Material,99,100,99
Variant 112,platinum_token Variant 112,Moneda platino,50,100,50,platinum Variant 112,Platinium Card,50,100,50,amethyst Variant 112,Front Card Purple,25,100,25,864 Variant 112,Bit,20,100,20,48 Variant 112,drift,80,100,80,3 Variant 112,Mana,80,100,80,5 Variant 112,ingot,33,100,33,wild Variant 112,No Material,900,1000,90,earthy_orange Variant 112,Cuerpo amarillo,14,100,14,sunny_yellow Variant 112,Material.002,17,100,17,hornet_brown Variant 112,Ojos sauron,40,100,40,bone Variant 112,Huesos blancos,70,100,70,none Variant 112,No Material,99,100,99
Variant 113,platinum_token Variant 113,Moneda platino,50,100,50,gold Variant 113,Middle Card Black,30,100,30,prism Variant 113,Front Card Rainbow,10,100,10,576 Variant 113,Bit,50,100,50,48 Variant 113,drift,80,100,80,3 Variant 113,Mana,80,100,80,5 Variant 113,ingot,33,100,33,wild Variant 113,No Material,900,1000,90,peaceful_green Variant 113,Cuerpo verde,14,100,14,sunny_yellow Variant 113,Material.002,17,100,17,wasp_yellow Variant 113,Ojos verde claro,25,100,25,bone Variant 113,Huesos blancos,70,100,70,none Variant 113,No Material,99,100,99
Variant 114,platinum_token Variant 114,Moneda platino,50,100,50,gold Variant 114,Middle Card Black,30,100,30,emerald Variant 114,Front Card Colorful,30,100,30,576 Variant 114,Bit,50,100,50,48 Variant 114,drift,80,100,80,3 Variant 114,Mana,80,100,80,4 Variant 114,ingot,60,100,60,wild Variant 114,No Material,900,1000,90,tangle_dark Variant 114,Cuerpo negro,14,100,14,magic_purple Variant 114,Material.004,17,100,17,assembly_purple Variant 114,Ojos morados,5,100,5,bone Variant 114,Huesos blancos,70,100,70,none Variant 114,No Material,99,100,99
Variant 115,platinum_token Variant 115,Moneda platino,50,100,50,platinum Variant 115,Platinium Card,50,100,50,sapphire Variant 115,Front Card NAVY,20,100,20,576 Variant 115,Bit,50,100,50,48 Variant 115,drift,80,100,80,3 Variant 115,Mana,80,100,80,10 Variant 115,ingot,2,100,2,wild Variant 115,No Material,900,1000,90,firing_red Variant 115,Cuerpo rojo,16,100,16,lemon_green Variant 115,Alas verdes,10,100,10,hornet_brown Variant 115,Ojos sauron,40,100,40,rainbow Variant 115,Cuernos arcoiris,5,100,5,none Variant 115,No Material,99,100,99
Variant 116,gold_token Variant 116,Moneda oro,35,100,35,platinum Variant 116,Platinium Card,50,100,50,emerald Variant 116,Front Card Colorful,30,100,30,576 Variant 116,Bit,50,100,50,48 Variant 116,drift,80,100,80,3 Variant 116,Mana,80,100,80,4 Variant 116,ingot,60,100,60,wild Variant 116,No Material,900,1000,90,peaceful_green Variant 116,Cuerpo verde,14,100,14,sunny_yellow Variant 116,Material.002,17,100,17,shimmer_turquoise Variant 116,Ojos turquesa,10,100,10,rainbow Variant 116,Cuernos arcoiris,5,100,5,none Variant 116,No Material,99,100,99
Variant 117,platinum_token Variant 117,Moneda platino,50,100,50,gold Variant 117,Middle Card Black,30,100,30,amethyst Variant 117,Front Card Purple,25,100,25,864 Variant 117,Bit,20,100,20,48 Variant 117,drift,80,100,80,3 Variant 117,Mana,80,100,80,5 Variant 117,ingot,33,100,33,wild Variant 117,No Material,900,1000,90,chocolate_brown Variant 117,Cuerpo marrón,14,100,14,lemon_green Variant 117,Alas verdes,10,100,10,hornet_brown Variant 117,Ojos sauron,40,100,40,bone Variant 117,Huesos blancos,70,100,70,none Variant 117,No Material,99,100,99
Variant 118,gold_token Variant 118,Moneda oro,35,100,35,platinum Variant 118,Platinium Card,50,100,50,emerald Variant 118,Front Card Colorful,30,100,30,864 Variant 118,Bit,20,100,20,48 Variant 118,drift,80,100,80,3 Variant 118,Mana,80,100,80,4 Variant 118,ingot,60,100,60,wild Variant 118,No Material,900,1000,90,chocolate_brown Variant 118,Cuerpo marrón,14,100,14,floyd_pink Variant 118,Alas rosadas,17,100,17,wasp_yellow Variant 118,Ojos verde claro,25,100,25,bone Variant 118,Huesos blancos,70,100,70,none Variant 118,No Material,99,100,99
Variant 119,gold_token Variant 119,Moneda oro,35,100,35,platinum Variant 119,Platinium Card,50,100,50,sapphire Variant 119,Front Card NAVY,20,100,20,864 Variant 119,Bit,20,100,20,48 Variant 119,drift,80,100,80,3 Variant 119,Mana,80,100,80,4 Variant 119,ingot,60,100,60,wild Variant 119,No Material,900,1000,90,mystic_purple Variant 119,Cuerpo Morado,14,100,14,ocean_blue Variant 119,Material.001,17,100,17,shimmer_turquoise Variant 119,Ojos turquesa,10,100,10,bone Variant 119,Huesos blancos,70,100,70,none Variant 119,No Material,99,100,99
Variant 120,platinum_token Variant 120,Moneda platino,50,100,50,gold Variant 120,Middle Card Black,30,100,30,kevlar Variant 120,Front Card KEVLAR,15,100,15,864 Variant 120,Bit,20,100,20,60 Variant 120,drift,15,100,15,3 Variant 120,Mana,80,100,80,4 Variant 120,ingot,60,100,60,wild Variant 120,No Material,900,1000,90,peaceful_green Variant 120,Cuerpo verde,14,100,14,floyd_pink Variant 120,Alas rosadas,17,100,17,wasp_yellow Variant 120,Ojos verde claro,25,100,25,golden Variant 120,Puas oro,25,100,25,none Variant 120,No Material,99,100,99
Variant 121,gold_token Variant 121,Moneda oro,35,100,35,gold Variant 121,Middle Card Black,30,100,30,amethyst Variant 121,Front Card Purple,25,100,25,576 Variant 121,Bit,50,100,50,48 Variant 121,drift,80,100,80,3 Variant 121,Mana,80,100,80,8 Variant 121,ingot,4,100,4,wild Variant 121,No Material,900,1000,90,peaceful_green Variant 121,Cuerpo verde,14,100,14,party_orange Variant 121,Material.005,17,100,17,wasp_yellow Variant 121,Ojos verde claro,25,100,25,bone Variant 121,Huesos blancos,70,100,70,none Variant 121,No Material,99,100,99
Variant 122,gold_token Variant 122,Moneda oro,35,100,35,platinum Variant 122,Platinium Card,50,100,50,sapphire Variant 122,Front Card NAVY,20,100,20,720 Variant 122,Bit,30,100,30,48 Variant 122,drift,80,100,80,3 Variant 122,Mana,80,100,80,4 Variant 122,ingot,60,100,60,sovereign Variant 122,Gold Crown Sov1.001,75,1000,8,exotic_turquoise Variant 122,Cuerpo turquesa,14,100,14,sunny_yellow Variant 122,Material.002,17,100,17,firefly_lilac Variant 122,Ojos rosados,20,100,20,golden Variant 122,Puas oro,25,100,25,none Variant 122,No Material,99,100,99
Variant 123,gold_token Variant 123,Moneda oro,35,100,35,titanium Variant 123,Titanium Card,20,100,20,prism Variant 123,Front Card Rainbow,10,100,10,720 Variant 123,Bit,30,100,30,48 Variant 123,drift,80,100,80,6 Variant 123,Mana,15,100,15,5 Variant 123,ingot,33,100,33,wild Variant 123,No Material,900,1000,90,peaceful_green Variant 123,Cuerpo verde,14,100,14,sunny_yellow Variant 123,Material.002,17,100,17,assembly_purple Variant 123,Ojos morados,5,100,5,golden Variant 123,Puas oro,25,100,25,none Variant 123,No Material,99,100,99
Variant 124,platinum_token Variant 124,Moneda platino,50,100,50,gold Variant 124,Middle Card Black,30,100,30,amethyst Variant 124,Front Card Purple,25,100,25,576 Variant 124,Bit,50,100,50,72 Variant 124,drift,5,100,5,6 Variant 124,Mana,15,100,15,4 Variant 124,ingot,60,100,60,wild Variant 124,No Material,900,1000,90,chocolate_brown Variant 124,Cuerpo marrón,14,100,14,ocean_blue Variant 124,Material.001,17,100,17,hornet_brown Variant 124,Ojos sauron,40,100,40,bone Variant 124,Huesos blancos,70,100,70,none Variant 124,No Material,99,100,99
Variant 125,gold_token Variant 125,Moneda oro,35,100,35,platinum Variant 125,Platinium Card,50,100,50,kevlar Variant 125,Front Card KEVLAR,15,100,15,864 Variant 125,Bit,20,100,20,48 Variant 125,drift,80,100,80,3 Variant 125,Mana,80,100,80,4 Variant 125,ingot,60,100,60,wild Variant 125,No Material,900,1000,90,mystic_purple Variant 125,Cuerpo Morado,14,100,14,magic_purple Variant 125,Material.004,17,100,17,hornet_brown Variant 125,Ojos sauron,40,100,40,bone Variant 125,Huesos blancos,70,100,70,none Variant 125,No Material,99,100,99
Variant 126,platinum_token Variant 126,Moneda platino,50,100,50,platinum Variant 126,Platinium Card,50,100,50,emerald Variant 126,Front Card Colorful,30,100,30,576 Variant 126,Bit,50,100,50,48 Variant 126,drift,80,100,80,3 Variant 126,Mana,80,100,80,4 Variant 126,ingot,60,100,60,wild Variant 126,No Material,900,1000,90,earthy_orange Variant 126,Cuerpo amarillo,14,100,14,ocean_blue Variant 126,Material.001,17,100,17,wasp_yellow Variant 126,Ojos verde claro,25,100,25,rainbow Variant 126,Cuernos arcoiris,5,100,5,none Variant 126,No Material,99,100,99
Variant 127,titanium_token Variant 127,Material.016,15,100,15,gold Variant 127,Middle Card Black,30,100,30,emerald Variant 127,Front Card Colorful,30,100,30,864 Variant 127,Bit,20,100,20,48 Variant 127,drift,80,100,80,3 Variant 127,Mana,80,100,80,5 Variant 127,ingot,33,100,33,wild Variant 127,No Material,900,1000,90,exotic_turquoise Variant 127,Cuerpo turquesa,14,100,14,party_orange Variant 127,Material.005,17,100,17,wasp_yellow Variant 127,Ojos verde claro,25,100,25,bone Variant 127,Huesos blancos,70,100,70,none Variant 127,No Material,99,100,99
Variant 128,gold_token Variant 128,Moneda oro,35,100,35,platinum Variant 128,Platinium Card,50,100,50,kevlar Variant 128,Front Card KEVLAR,15,100,15,576 Variant 128,Bit,50,100,50,60 Variant 128,drift,15,100,15,3 Variant 128,Mana,80,100,80,4 Variant 128,ingot,60,100,60,wild Variant 128,No Material,900,1000,90,chocolate_brown Variant 128,Cuerpo marrón,14,100,14,floyd_pink Variant 128,Alas rosadas,17,100,17,firefly_lilac Variant 128,Ojos rosados,20,100,20,bone Variant 128,Huesos blancos,70,100,70,none Variant 128,No Material,99,100,99
Variant 129,platinum_token Variant 129,Moneda platino,50,100,50,titanium Variant 129,Titanium Card,20,100,20,kevlar Variant 129,Front Card KEVLAR,15,100,15,576 Variant 129,Bit,50,100,50,48 Variant 129,drift,80,100,80,9 Variant 129,Mana,5,100,5,5 Variant 129,ingot,33,100,33,wild Variant 129,No Material,900,1000,90,earthy_orange Variant 129,Cuerpo amarillo,14,100,14,ocean_blue Variant 129,Material.001,17,100,17,wasp_yellow Variant 129,Ojos verde claro,25,100,25,bone Variant 129,Huesos blancos,70,100,70,none Variant 129,No Material,99,100,99
Variant 130,platinum_token Variant 130,Moneda platino,50,100,50,platinum Variant 130,Platinium Card,50,100,50,amethyst Variant 130,Front Card Purple,25,100,25,576 Variant 130,Bit,50,100,50,48 Variant 130,drift,80,100,80,3 Variant 130,Mana,80,100,80,4 Variant 130,ingot,60,100,60,wild Variant 130,No Material,900,1000,90,tangle_dark Variant 130,Cuerpo negro,14,100,14,floyd_pink Variant 130,Alas rosadas,17,100,17,hornet_brown Variant 130,Ojos sauron,40,100,40,bone Variant 130,Huesos blancos,70,100,70,none Variant 130,No Material,99,100,99
Variant 131,gold_token Variant 131,Moneda oro,35,100,35,platinum Variant 131,Platinium Card,50,100,50,kevlar Variant 131,Front Card KEVLAR,15,100,15,576 Variant 131,Bit,50,100,50,48 Variant 131,drift,80,100,80,3 Variant 131,Mana,80,100,80,4 Variant 131,ingot,60,100,60,wild Variant 131,No Material,900,1000,90,firing_red Variant 131,Cuerpo rojo,16,100,16,party_orange Variant 131,Material.005,17,100,17,hornet_brown Variant 131,Ojos sauron,40,100,40,golden Variant 131,Puas oro,25,100,25,none Variant 131,No Material,99,100,99
Variant 132,platinum_token Variant 132,Moneda platino,50,100,50,platinum Variant 132,Platinium Card,50,100,50,emerald Variant 132,Front Card Colorful,30,100,30,720 Variant 132,Bit,30,100,30,60 Variant 132,drift,15,100,15,3 Variant 132,Mana,80,100,80,8 Variant 132,ingot,4,100,4,wild Variant 132,No Material,900,1000,90,earthy_orange Variant 132,Cuerpo amarillo,14,100,14,party_orange Variant 132,Material.005,17,100,17,hornet_brown Variant 132,Ojos sauron,40,100,40,golden Variant 132,Puas oro,25,100,25,none Variant 132,No Material,99,100,99
Variant 133,platinum_token Variant 133,Moneda platino,50,100,50,titanium Variant 133,Titanium Card,20,100,20,emerald Variant 133,Front Card Colorful,30,100,30,576 Variant 133,Bit,50,100,50,60 Variant 133,drift,15,100,15,3 Variant 133,Mana,80,100,80,4 Variant 133,ingot,60,100,60,wild Variant 133,No Material,900,1000,90,tangle_dark Variant 133,Cuerpo negro,14,100,14,ocean_blue Variant 133,Material.001,17,100,17,hornet_brown Variant 133,Ojos sauron,40,100,40,bone Variant 133,Huesos blancos,70,100,70,none Variant 133,No Material,99,100,99
Variant 134,titanium_token Variant 134,Material.016,15,100,15,gold Variant 134,Middle Card Black,30,100,30,prism Variant 134,Front Card Rainbow,10,100,10,720 Variant 134,Bit,30,100,30,48 Variant 134,drift,80,100,80,6 Variant 134,Mana,15,100,15,4 Variant 134,ingot,60,100,60,wild Variant 134,No Material,900,1000,90,firing_red Variant 134,Cuerpo rojo,16,100,16,sunny_yellow Variant 134,Material.002,17,100,17,wasp_yellow Variant 134,Ojos verde claro,25,100,25,bone Variant 134,Huesos blancos,70,100,70,none Variant 134,No Material,99,100,99
Variant 135,gold_token Variant 135,Moneda oro,35,100,35,platinum Variant 135,Platinium Card,50,100,50,kevlar Variant 135,Front Card KEVLAR,15,100,15,576 Variant 135,Bit,50,100,50,48 Variant 135,drift,80,100,80,6 Variant 135,Mana,15,100,15,4 Variant 135,ingot,60,100,60,wild Variant 135,No Material,900,1000,90,firing_red Variant 135,Cuerpo rojo,16,100,16,sunny_yellow Variant 135,Material.002,17,100,17,firefly_lilac Variant 135,Ojos rosados,20,100,20,golden Variant 135,Puas oro,25,100,25,none Variant 135,No Material,99,100,99
Variant 136,gold_token Variant 136,Moneda oro,35,100,35,platinum Variant 136,Platinium Card,50,100,50,emerald Variant 136,Front Card Colorful,30,100,30,720 Variant 136,Bit,30,100,30,48 Variant 136,drift,80,100,80,3 Variant 136,Mana,80,100,80,4 Variant 136,ingot,60,100,60,wild Variant 136,No Material,900,1000,90,exotic_turquoise Variant 136,Cuerpo turquesa,14,100,14,ocean_blue Variant 136,Material.001,17,100,17,wasp_yellow Variant 136,Ojos verde claro,25,100,25,bone Variant 136,Huesos blancos,70,100,70,none Variant 136,No Material,99,100,99
